id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
3234,de37c608b73b10c06634f1cec95877f7,2023-12-01T00:00:00,2,Ярославль,7207,Константин,Сидоров,6,Яблоко,4,560
3235,33fdaabce4621bdacf93418192dc2e58,2023-12-01T00:00:00,0,Москва,7600,Константин,Васильев,6,Яблоко,3,420
3236,42e1e15996d8dbf54cbb632c1996e52e,2023-12-01T00:00:00,2,Ярославль,6510,Елизавета,Лебедева,8,Лампочка LED,5,1500
3237,583aa461bafd0f85505d453b7ba50c2e,2023-12-01T00:00:00,0,Москва,8210,Снежанна,Морозова,7,Средство для мытья посуды,2,400
3238,f0a8369fa22d110b506c8956ecd4126a,2023-12-01T00:00:00,2,Ярославль,6004,Алексей,Иванов,6,Яблоко,5,700
3239,7e5d71d3ae589a8182be190968060b6e,2023-12-01T00:00:00,1,Ростов,2211,Ольга,Морозова,4,Сахар песок,4,200
3240,b973dda603ede22551c98b464a680d5d,2023-12-01T00:00:00,0,Москва,4707,Сергей,Соколов,7,Средство для мытья посуды,1,200
3241,263556083bee858b2d0e24c74582b41d,2023-12-01T00:00:00,0,Москва,8812,Снежанна,Козлова,5,Яблоко молодильное,3,1200
3242,f6f1942daad82aad92bdf42c61b4f259,2023-12-01T00:00:00,2,Ярославль,1316,Евгения,Волкова,9,Ручка шариковая,3,135
3243,3cde756475e9073423bcd533f993885d,2023-12-01T00:00:00,2,Ярославль,814,Александра,Козлова,1,Молоко 3%,2,240
3244,2c6e9b11def665fc2fe776afb38139dc,2023-12-01T00:00:00,0,Москва,4404,Сергей,Кузнецов,0,Молоко 1%,2,200
3245,5c495db2c33bf1594a153b8ff7ddd3fc,2023-12-01T00:00:00,2,Ярославль,5114,Оксана,Федорова,8,Лампочка LED,4,1200
3246,5ebdc9c99298a0a5278f57083fcc46ab,2023-12-01T00:00:00,2,Ярославль,6406,Алексей,Кузнецов,1,Молоко 3%,4,480
3247,f2790032e9cba3fa0c26060455f518b4,2023-12-01T00:00:00,1,Ростов,3617,Светлана,Егорова,2,Молоко 5%,5,750
3248,96c7ea542428cfac40dde38d471d4673,2023-12-01T00:00:00,0,Москва,6807,Алексей,Михайлов,0,Молоко 1%,1,100
3249,ec2d01367522ee3821984a1c66aa3a74,2023-12-01T00:00:00,2,Ярославль,2003,Петр,Иванов,10,Томаты,2,100
3250,94dfbe3349e54e8be1473643c809e1a0,2023-12-01T00:00:00,1,Ростов,2111,Ольга,Федорова,6,Яблоко,1,140
3251,3075a6a82656e74ba9133d9c46e2e5a0,2023-12-01T00:00:00,0,Москва,2211,Ольга,Морозова,2,Молоко 5%,1,150
3252,395f4bdbb8b3f747ba4e8d6b5f77a3c7,2023-12-01T00:00:00,1,Ростов,9003,Эдуард,Иванов,7,Средство для мытья посуды,3,600
3253,7f8ac485b780e265d28532ba0e780278,2023-12-01T00:00:00,2,Ярославль,2310,Ольга,Волкова,0,Молоко 1%,1,100
3254,c5df73dbe976fbcffcd2efc90632d70a,2023-12-01T00:00:00,0,Москва,2412,Ольга,Алексеева,9,Ручка шариковая,2,90
3255,6affa2815ad3f8f9efd1bbfa93715289,2023-12-01T00:00:00,0,Москва,600,Иван,Васильев,4,Сахар песок,2,100
3256,1c2bc2d7c012651632f79dc340b69c36,2023-12-01T00:00:00,2,Ярославль,2316,Ольга,Волкова,2,Молоко 5%,5,750
3257,6214ab4bd1c215be43178e68c1f3f1a5,2023-12-01T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,11,Хлеб ржаной,4,80
3258,a8479bffe80691e82ce3cfc2dc89784b,2023-12-01T00:00:00,0,Москва,8000,Геннадий,Иванов,0,Молоко 1%,3,300
3259,a639abafa00751e46c4719b06b5aeb39,2023-12-01T00:00:00,1,Ростов,5404,Александр,Кузнецов,5,Яблоко молодильное,4,1600
3260,de37c608b73b10c06634f1cec95877f7,2023-12-01T00:00:00,2,Ярославль,7207,Константин,Сидоров,6,Яблоко,4,560
3261,33fdaabce4621bdacf93418192dc2e58,2023-12-01T00:00:00,0,Москва,7600,Константин,Васильев,6,Яблоко,3,420
3262,42e1e15996d8dbf54cbb632c1996e52e,2023-12-01T00:00:00,2,Ярославль,6510,Елизавета,Лебедева,8,Лампочка LED,5,1500
3263,583aa461bafd0f85505d453b7ba50c2e,2023-12-01T00:00:00,0,Москва,8210,Снежанна,Морозова,7,Средство для мытья посуды,2,400
3264,f0a8369fa22d110b506c8956ecd4126a,2023-12-01T00:00:00,2,Ярославль,6004,Алексей,Иванов,6,Яблоко,5,700
3265,7e5d71d3ae589a8182be190968060b6e,2023-12-01T00:00:00,1,Ростов,2211,Ольга,Морозова,4,Сахар песок,4,200
3266,b973dda603ede22551c98b464a680d5d,2023-12-01T00:00:00,0,Москва,4707,Сергей,Соколов,7,Средство для мытья посуды,1,200
3267,263556083bee858b2d0e24c74582b41d,2023-12-01T00:00:00,0,Москва,8812,Снежанна,Козлова,5,Яблоко молодильное,3,1200
3268,f6f1942daad82aad92bdf42c61b4f259,2023-12-01T00:00:00,2,Ярославль,1316,Евгения,Волкова,9,Ручка шариковая,3,135
3269,3cde756475e9073423bcd533f993885d,2023-12-01T00:00:00,2,Ярославль,814,Александра,Козлова,1,Молоко 3%,2,240
3270,2c6e9b11def665fc2fe776afb38139dc,2023-12-01T00:00:00,0,Москва,4404,Сергей,Кузнецов,0,Молоко 1%,2,200
3271,5c495db2c33bf1594a153b8ff7ddd3fc,2023-12-01T00:00:00,2,Ярославль,5114,Оксана,Федорова,8,Лампочка LED,4,1200
3272,5ebdc9c99298a0a5278f57083fcc46ab,2023-12-01T00:00:00,2,Ярославль,6406,Алексей,Кузнецов,1,Молоко 3%,4,480
3273,f2790032e9cba3fa0c26060455f518b4,2023-12-01T00:00:00,1,Ростов,3617,Светлана,Егорова,2,Молоко 5%,5,750
3274,96c7ea542428cfac40dde38d471d4673,2023-12-01T00:00:00,0,Москва,6807,Алексей,Михайлов,0,Молоко 1%,1,100
3275,ec2d01367522ee3821984a1c66aa3a74,2023-12-01T00:00:00,2,Ярославль,2003,Петр,Иванов,10,Томаты,2,100
3276,94dfbe3349e54e8be1473643c809e1a0,2023-12-01T00:00:00,1,Ростов,2111,Ольга,Федорова,6,Яблоко,1,140
3277,3075a6a82656e74ba9133d9c46e2e5a0,2023-12-01T00:00:00,0,Москва,2211,Ольга,Морозова,2,Молоко 5%,1,150
3278,395f4bdbb8b3f747ba4e8d6b5f77a3c7,2023-12-01T00:00:00,1,Ростов,9003,Эдуард,Иванов,7,Средство для мытья посуды,3,600
3279,7f8ac485b780e265d28532ba0e780278,2023-12-01T00:00:00,2,Ярославль,2310,Ольга,Волкова,0,Молоко 1%,1,100
3280,c5df73dbe976fbcffcd2efc90632d70a,2023-12-01T00:00:00,0,Москва,2412,Ольга,Алексеева,9,Ручка шариковая,2,90
3281,6affa2815ad3f8f9efd1bbfa93715289,2023-12-01T00:00:00,0,Москва,600,Иван,Васильев,4,Сахар песок,2,100
3282,1c2bc2d7c012651632f79dc340b69c36,2023-12-01T00:00:00,2,Ярославль,2316,Ольга,Волкова,2,Молоко 5%,5,750
3283,6214ab4bd1c215be43178e68c1f3f1a5,2023-12-01T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,11,Хлеб ржаной,4,80
3284,a8479bffe80691e82ce3cfc2dc89784b,2023-12-01T00:00:00,0,Москва,8000,Геннадий,Иванов,0,Молоко 1%,3,300
3285,a639abafa00751e46c4719b06b5aeb39,2023-12-01T00:00:00,1,Ростов,5404,Александр,Кузнецов,5,Яблоко молодильное,4,1600
3286,de37c608b73b10c06634f1cec95877f7,2023-12-01T00:00:00,2,Ярославль,7207,Константин,Сидоров,6,Яблоко,4,560
3287,33fdaabce4621bdacf93418192dc2e58,2023-12-01T00:00:00,0,Москва,7600,Константин,Васильев,6,Яблоко,3,420
3288,42e1e15996d8dbf54cbb632c1996e52e,2023-12-01T00:00:00,2,Ярославль,6510,Елизавета,Лебедева,8,Лампочка LED,5,1500
3289,583aa461bafd0f85505d453b7ba50c2e,2023-12-01T00:00:00,0,Москва,8210,Снежанна,Морозова,7,Средство для мытья посуды,2,400
3290,f0a8369fa22d110b506c8956ecd4126a,2023-12-01T00:00:00,2,Ярославль,6004,Алексей,Иванов,6,Яблоко,5,700
3291,7e5d71d3ae589a8182be190968060b6e,2023-12-01T00:00:00,1,Ростов,2211,Ольга,Морозова,4,Сахар песок,4,200
3292,b973dda603ede22551c98b464a680d5d,2023-12-01T00:00:00,0,Москва,4707,Сергей,Соколов,7,Средство для мытья посуды,1,200
3293,263556083bee858b2d0e24c74582b41d,2023-12-01T00:00:00,0,Москва,8812,Снежанна,Козлова,5,Яблоко молодильное,3,1200
3294,f6f1942daad82aad92bdf42c61b4f259,2023-12-01T00:00:00,2,Ярославль,1316,Евгения,Волкова,9,Ручка шариковая,3,135
3295,3cde756475e9073423bcd533f993885d,2023-12-01T00:00:00,2,Ярославль,814,Александра,Козлова,1,Молоко 3%,2,240
3296,2c6e9b11def665fc2fe776afb38139dc,2023-12-01T00:00:00,0,Москва,4404,Сергей,Кузнецов,0,Молоко 1%,2,200
3297,5c495db2c33bf1594a153b8ff7ddd3fc,2023-12-01T00:00:00,2,Ярославль,5114,Оксана,Федорова,8,Лампочка LED,4,1200
3298,5ebdc9c99298a0a5278f57083fcc46ab,2023-12-01T00:00:00,2,Ярославль,6406,Алексей,Кузнецов,1,Молоко 3%,4,480
3299,f2790032e9cba3fa0c26060455f518b4,2023-12-01T00:00:00,1,Ростов,3617,Светлана,Егорова,2,Молоко 5%,5,750
3300,96c7ea542428cfac40dde38d471d4673,2023-12-01T00:00:00,0,Москва,6807,Алексей,Михайлов,0,Молоко 1%,1,100
3301,ec2d01367522ee3821984a1c66aa3a74,2023-12-01T00:00:00,2,Ярославль,2003,Петр,Иванов,10,Томаты,2,100
3302,94dfbe3349e54e8be1473643c809e1a0,2023-12-01T00:00:00,1,Ростов,2111,Ольга,Федорова,6,Яблоко,1,140
3303,3075a6a82656e74ba9133d9c46e2e5a0,2023-12-01T00:00:00,0,Москва,2211,Ольга,Морозова,2,Молоко 5%,1,150
3304,395f4bdbb8b3f747ba4e8d6b5f77a3c7,2023-12-01T00:00:00,1,Ростов,9003,Эдуард,Иванов,7,Средство для мытья посуды,3,600
3305,7f8ac485b780e265d28532ba0e780278,2023-12-01T00:00:00,2,Ярославль,2310,Ольга,Волкова,0,Молоко 1%,1,100
3306,c5df73dbe976fbcffcd2efc90632d70a,2023-12-01T00:00:00,0,Москва,2412,Ольга,Алексеева,9,Ручка шариковая,2,90
3307,6affa2815ad3f8f9efd1bbfa93715289,2023-12-01T00:00:00,0,Москва,600,Иван,Васильев,4,Сахар песок,2,100
3308,1c2bc2d7c012651632f79dc340b69c36,2023-12-01T00:00:00,2,Ярославль,2316,Ольга,Волкова,2,Молоко 5%,5,750
3309,6214ab4bd1c215be43178e68c1f3f1a5,2023-12-01T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,11,Хлеб ржаной,4,80
3310,a8479bffe80691e82ce3cfc2dc89784b,2023-12-01T00:00:00,0,Москва,8000,Геннадий,Иванов,0,Молоко 1%,3,300
3311,a639abafa00751e46c4719b06b5aeb39,2023-12-01T00:00:00,1,Ростов,5404,Александр,Кузнецов,5,Яблоко молодильное,4,1600
3312,de37c608b73b10c06634f1cec95877f7,2023-12-01T00:00:00,2,Ярославль,7207,Константин,Сидоров,6,Яблоко,4,560
3313,33fdaabce4621bdacf93418192dc2e58,2023-12-01T00:00:00,0,Москва,7600,Константин,Васильев,6,Яблоко,3,420
3314,42e1e15996d8dbf54cbb632c1996e52e,2023-12-01T00:00:00,2,Ярославль,6510,Елизавета,Лебедева,8,Лампочка LED,5,1500
3315,583aa461bafd0f85505d453b7ba50c2e,2023-12-01T00:00:00,0,Москва,8210,Снежанна,Морозова,7,Средство для мытья посуды,2,400
3316,f0a8369fa22d110b506c8956ecd4126a,2023-12-01T00:00:00,2,Ярославль,6004,Алексей,Иванов,6,Яблоко,5,700
3317,7e5d71d3ae589a8182be190968060b6e,2023-12-01T00:00:00,1,Ростов,2211,Ольга,Морозова,4,Сахар песок,4,200
3318,b973dda603ede22551c98b464a680d5d,2023-12-01T00:00:00,0,Москва,4707,Сергей,Соколов,7,Средство для мытья посуды,1,200
3319,263556083bee858b2d0e24c74582b41d,2023-12-01T00:00:00,0,Москва,8812,Снежанна,Козлова,5,Яблоко молодильное,3,1200
3320,f6f1942daad82aad92bdf42c61b4f259,2023-12-01T00:00:00,2,Ярославль,1316,Евгения,Волкова,9,Ручка шариковая,3,135
3321,3cde756475e9073423bcd533f993885d,2023-12-01T00:00:00,2,Ярославль,814,Александра,Козлова,1,Молоко 3%,2,240
3322,2c6e9b11def665fc2fe776afb38139dc,2023-12-01T00:00:00,0,Москва,4404,Сергей,Кузнецов,0,Молоко 1%,2,200
3323,5c495db2c33bf1594a153b8ff7ddd3fc,2023-12-01T00:00:00,2,Ярославль,5114,Оксана,Федорова,8,Лампочка LED,4,1200
3324,5ebdc9c99298a0a5278f57083fcc46ab,2023-12-01T00:00:00,2,Ярославль,6406,Алексей,Кузнецов,1,Молоко 3%,4,480
3325,f2790032e9cba3fa0c26060455f518b4,2023-12-01T00:00:00,1,Ростов,3617,Светлана,Егорова,2,Молоко 5%,5,750
3326,96c7ea542428cfac40dde38d471d4673,2023-12-01T00:00:00,0,Москва,6807,Алексей,Михайлов,0,Молоко 1%,1,100
3327,ec2d01367522ee3821984a1c66aa3a74,2023-12-01T00:00:00,2,Ярославль,2003,Петр,Иванов,10,Томаты,2,100
3328,94dfbe3349e54e8be1473643c809e1a0,2023-12-01T00:00:00,1,Ростов,2111,Ольга,Федорова,6,Яблоко,1,140
3329,3075a6a82656e74ba9133d9c46e2e5a0,2023-12-01T00:00:00,0,Москва,2211,Ольга,Морозова,2,Молоко 5%,1,150
3330,395f4bdbb8b3f747ba4e8d6b5f77a3c7,2023-12-01T00:00:00,1,Ростов,9003,Эдуард,Иванов,7,Средство для мытья посуды,3,600
3331,7f8ac485b780e265d28532ba0e780278,2023-12-01T00:00:00,2,Ярославль,2310,Ольга,Волкова,0,Молоко 1%,1,100
3332,c5df73dbe976fbcffcd2efc90632d70a,2023-12-01T00:00:00,0,Москва,2412,Ольга,Алексеева,9,Ручка шариковая,2,90
3333,6affa2815ad3f8f9efd1bbfa93715289,2023-12-01T00:00:00,0,Москва,600,Иван,Васильев,4,Сахар песок,2,100
3334,1c2bc2d7c012651632f79dc340b69c36,2023-12-01T00:00:00,2,Ярославль,2316,Ольга,Волкова,2,Молоко 5%,5,750
3335,6214ab4bd1c215be43178e68c1f3f1a5,2023-12-01T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,11,Хлеб ржаной,4,80
3336,a8479bffe80691e82ce3cfc2dc89784b,2023-12-01T00:00:00,0,Москва,8000,Геннадий,Иванов,0,Молоко 1%,3,300
3337,a639abafa00751e46c4719b06b5aeb39,2023-12-01T00:00:00,1,Ростов,5404,Александр,Кузнецов,5,Яблоко молодильное,4,1600
3338,de37c608b73b10c06634f1cec95877f7,2023-12-01T00:00:00,2,Ярославль,7207,Константин,Сидоров,6,Яблоко,4,560
3339,33fdaabce4621bdacf93418192dc2e58,2023-12-01T00:00:00,0,Москва,7600,Константин,Васильев,6,Яблоко,3,420
3340,42e1e15996d8dbf54cbb632c1996e52e,2023-12-01T00:00:00,2,Ярославль,6510,Елизавета,Лебедева,8,Лампочка LED,5,1500
3341,583aa461bafd0f85505d453b7ba50c2e,2023-12-01T00:00:00,0,Москва,8210,Снежанна,Морозова,7,Средство для мытья посуды,2,400
3342,f0a8369fa22d110b506c8956ecd4126a,2023-12-01T00:00:00,2,Ярославль,6004,Алексей,Иванов,6,Яблоко,5,700
3343,7e5d71d3ae589a8182be190968060b6e,2023-12-01T00:00:00,1,Ростов,2211,Ольга,Морозова,4,Сахар песок,4,200
3344,b973dda603ede22551c98b464a680d5d,2023-12-01T00:00:00,0,Москва,4707,Сергей,Соколов,7,Средство для мытья посуды,1,200
3345,263556083bee858b2d0e24c74582b41d,2023-12-01T00:00:00,0,Москва,8812,Снежанна,Козлова,5,Яблоко молодильное,3,1200
3346,f6f1942daad82aad92bdf42c61b4f259,2023-12-01T00:00:00,2,Ярославль,1316,Евгения,Волкова,9,Ручка шариковая,3,135
3347,3cde756475e9073423bcd533f993885d,2023-12-01T00:00:00,2,Ярославль,814,Александра,Козлова,1,Молоко 3%,2,240
3348,2c6e9b11def665fc2fe776afb38139dc,2023-12-01T00:00:00,0,Москва,4404,Сергей,Кузнецов,0,Молоко 1%,2,200
3349,5c495db2c33bf1594a153b8ff7ddd3fc,2023-12-01T00:00:00,2,Ярославль,5114,Оксана,Федорова,8,Лампочка LED,4,1200
3350,5ebdc9c99298a0a5278f57083fcc46ab,2023-12-01T00:00:00,2,Ярославль,6406,Алексей,Кузнецов,1,Молоко 3%,4,480
3351,f2790032e9cba3fa0c26060455f518b4,2023-12-01T00:00:00,1,Ростов,3617,Светлана,Егорова,2,Молоко 5%,5,750
3352,96c7ea542428cfac40dde38d471d4673,2023-12-01T00:00:00,0,Москва,6807,Алексей,Михайлов,0,Молоко 1%,1,100
3353,ec2d01367522ee3821984a1c66aa3a74,2023-12-01T00:00:00,2,Ярославль,2003,Петр,Иванов,10,Томаты,2,100
3354,94dfbe3349e54e8be1473643c809e1a0,2023-12-01T00:00:00,1,Ростов,2111,Ольга,Федорова,6,Яблоко,1,140
3355,3075a6a82656e74ba9133d9c46e2e5a0,2023-12-01T00:00:00,0,Москва,2211,Ольга,Морозова,2,Молоко 5%,1,150
3356,395f4bdbb8b3f747ba4e8d6b5f77a3c7,2023-12-01T00:00:00,1,Ростов,9003,Эдуард,Иванов,7,Средство для мытья посуды,3,600
3357,7f8ac485b780e265d28532ba0e780278,2023-12-01T00:00:00,2,Ярославль,2310,Ольга,Волкова,0,Молоко 1%,1,100
3358,c5df73dbe976fbcffcd2efc90632d70a,2023-12-01T00:00:00,0,Москва,2412,Ольга,Алексеева,9,Ручка шариковая,2,90
3359,6affa2815ad3f8f9efd1bbfa93715289,2023-12-01T00:00:00,0,Москва,600,Иван,Васильев,4,Сахар песок,2,100
3360,1c2bc2d7c012651632f79dc340b69c36,2023-12-01T00:00:00,2,Ярославль,2316,Ольга,Волкова,2,Молоко 5%,5,750
3361,6214ab4bd1c215be43178e68c1f3f1a5,2023-12-01T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,11,Хлеб ржаной,4,80
3362,a8479bffe80691e82ce3cfc2dc89784b,2023-12-01T00:00:00,0,Москва,8000,Геннадий,Иванов,0,Молоко 1%,3,300
3363,a639abafa00751e46c4719b06b5aeb39,2023-12-01T00:00:00,1,Ростов,5404,Александр,Кузнецов,5,Яблоко молодильное,4,1600
3364,de37c608b73b10c06634f1cec95877f7,2023-12-01T00:00:00,2,Ярославль,7207,Константин,Сидоров,6,Яблоко,4,560
3365,33fdaabce4621bdacf93418192dc2e58,2023-12-01T00:00:00,0,Москва,7600,Константин,Васильев,6,Яблоко,3,420
3366,42e1e15996d8dbf54cbb632c1996e52e,2023-12-01T00:00:00,2,Ярославль,6510,Елизавета,Лебедева,8,Лампочка LED,5,1500
3367,583aa461bafd0f85505d453b7ba50c2e,2023-12-01T00:00:00,0,Москва,8210,Снежанна,Морозова,7,Средство для мытья посуды,2,400
3368,f0a8369fa22d110b506c8956ecd4126a,2023-12-01T00:00:00,2,Ярославль,6004,Алексей,Иванов,6,Яблоко,5,700
3369,7e5d71d3ae589a8182be190968060b6e,2023-12-01T00:00:00,1,Ростов,2211,Ольга,Морозова,4,Сахар песок,4,200
3370,b973dda603ede22551c98b464a680d5d,2023-12-01T00:00:00,0,Москва,4707,Сергей,Соколов,7,Средство для мытья посуды,1,200
3371,263556083bee858b2d0e24c74582b41d,2023-12-01T00:00:00,0,Москва,8812,Снежанна,Козлова,5,Яблоко молодильное,3,1200
3372,f6f1942daad82aad92bdf42c61b4f259,2023-12-01T00:00:00,2,Ярославль,1316,Евгения,Волкова,9,Ручка шариковая,3,135
3373,3cde756475e9073423bcd533f993885d,2023-12-01T00:00:00,2,Ярославль,814,Александра,Козлова,1,Молоко 3%,2,240
3374,2c6e9b11def665fc2fe776afb38139dc,2023-12-01T00:00:00,0,Москва,4404,Сергей,Кузнецов,0,Молоко 1%,2,200
3375,5c495db2c33bf1594a153b8ff7ddd3fc,2023-12-01T00:00:00,2,Ярославль,5114,Оксана,Федорова,8,Лампочка LED,4,1200
3376,5ebdc9c99298a0a5278f57083fcc46ab,2023-12-01T00:00:00,2,Ярославль,6406,Алексей,Кузнецов,1,Молоко 3%,4,480
3377,f2790032e9cba3fa0c26060455f518b4,2023-12-01T00:00:00,1,Ростов,3617,Светлана,Егорова,2,Молоко 5%,5,750
3378,96c7ea542428cfac40dde38d471d4673,2023-12-01T00:00:00,0,Москва,6807,Алексей,Михайлов,0,Молоко 1%,1,100
3379,ec2d01367522ee3821984a1c66aa3a74,2023-12-01T00:00:00,2,Ярославль,2003,Петр,Иванов,10,Томаты,2,100
3380,94dfbe3349e54e8be1473643c809e1a0,2023-12-01T00:00:00,1,Ростов,2111,Ольга,Федорова,6,Яблоко,1,140
3381,3075a6a82656e74ba9133d9c46e2e5a0,2023-12-01T00:00:00,0,Москва,2211,Ольга,Морозова,2,Молоко 5%,1,150
3382,395f4bdbb8b3f747ba4e8d6b5f77a3c7,2023-12-01T00:00:00,1,Ростов,9003,Эдуард,Иванов,7,Средство для мытья посуды,3,600
3383,7f8ac485b780e265d28532ba0e780278,2023-12-01T00:00:00,2,Ярославль,2310,Ольга,Волкова,0,Молоко 1%,1,100
3384,c5df73dbe976fbcffcd2efc90632d70a,2023-12-01T00:00:00,0,Москва,2412,Ольга,Алексеева,9,Ручка шариковая,2,90
3385,6affa2815ad3f8f9efd1bbfa93715289,2023-12-01T00:00:00,0,Москва,600,Иван,Васильев,4,Сахар песок,2,100
3386,1c2bc2d7c012651632f79dc340b69c36,2023-12-01T00:00:00,2,Ярославль,2316,Ольга,Волкова,2,Молоко 5%,5,750
3387,6214ab4bd1c215be43178e68c1f3f1a5,2023-12-01T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,11,Хлеб ржаной,4,80
3388,a8479bffe80691e82ce3cfc2dc89784b,2023-12-01T00:00:00,0,Москва,8000,Геннадий,Иванов,0,Молоко 1%,3,300
3389,a639abafa00751e46c4719b06b5aeb39,2023-12-01T00:00:00,1,Ростов,5404,Александр,Кузнецов,5,Яблоко молодильное,4,1600
3390,de37c608b73b10c06634f1cec95877f7,2023-12-01T00:00:00,2,Ярославль,7207,Константин,Сидоров,6,Яблоко,4,560
3391,33fdaabce4621bdacf93418192dc2e58,2023-12-01T00:00:00,0,Москва,7600,Константин,Васильев,6,Яблоко,3,420
3392,42e1e15996d8dbf54cbb632c1996e52e,2023-12-01T00:00:00,2,Ярославль,6510,Елизавета,Лебедева,8,Лампочка LED,5,1500
3393,583aa461bafd0f85505d453b7ba50c2e,2023-12-01T00:00:00,0,Москва,8210,Снежанна,Морозова,7,Средство для мытья посуды,2,400
3394,f0a8369fa22d110b506c8956ecd4126a,2023-12-01T00:00:00,2,Ярославль,6004,Алексей,Иванов,6,Яблоко,5,700
3395,7e5d71d3ae589a8182be190968060b6e,2023-12-01T00:00:00,1,Ростов,2211,Ольга,Морозова,4,Сахар песок,4,200
3396,b973dda603ede22551c98b464a680d5d,2023-12-01T00:00:00,0,Москва,4707,Сергей,Соколов,7,Средство для мытья посуды,1,200
3397,263556083bee858b2d0e24c74582b41d,2023-12-01T00:00:00,0,Москва,8812,Снежанна,Козлова,5,Яблоко молодильное,3,1200
3398,f6f1942daad82aad92bdf42c61b4f259,2023-12-01T00:00:00,2,Ярославль,1316,Евгения,Волкова,9,Ручка шариковая,3,135
3399,3cde756475e9073423bcd533f993885d,2023-12-01T00:00:00,2,Ярославль,814,Александра,Козлова,1,Молоко 3%,2,240
3400,2c6e9b11def665fc2fe776afb38139dc,2023-12-01T00:00:00,0,Москва,4404,Сергей,Кузнецов,0,Молоко 1%,2,200
3401,5c495db2c33bf1594a153b8ff7ddd3fc,2023-12-01T00:00:00,2,Ярославль,5114,Оксана,Федорова,8,Лампочка LED,4,1200
3402,5ebdc9c99298a0a5278f57083fcc46ab,2023-12-01T00:00:00,2,Ярославль,6406,Алексей,Кузнецов,1,Молоко 3%,4,480
3403,f2790032e9cba3fa0c26060455f518b4,2023-12-01T00:00:00,1,Ростов,3617,Светлана,Егорова,2,Молоко 5%,5,750
3404,96c7ea542428cfac40dde38d471d4673,2023-12-01T00:00:00,0,Москва,6807,Алексей,Михайлов,0,Молоко 1%,1,100
3405,ec2d01367522ee3821984a1c66aa3a74,2023-12-01T00:00:00,2,Ярославль,2003,Петр,Иванов,10,Томаты,2,100
3406,94dfbe3349e54e8be1473643c809e1a0,2023-12-01T00:00:00,1,Ростов,2111,Ольга,Федорова,6,Яблоко,1,140
3407,3075a6a82656e74ba9133d9c46e2e5a0,2023-12-01T00:00:00,0,Москва,2211,Ольга,Морозова,2,Молоко 5%,1,150
3408,395f4bdbb8b3f747ba4e8d6b5f77a3c7,2023-12-01T00:00:00,1,Ростов,9003,Эдуард,Иванов,7,Средство для мытья посуды,3,600
3409,7f8ac485b780e265d28532ba0e780278,2023-12-01T00:00:00,2,Ярославль,2310,Ольга,Волкова,0,Молоко 1%,1,100
3410,c5df73dbe976fbcffcd2efc90632d70a,2023-12-01T00:00:00,0,Москва,2412,Ольга,Алексеева,9,Ручка шариковая,2,90
3411,6affa2815ad3f8f9efd1bbfa93715289,2023-12-01T00:00:00,0,Москва,600,Иван,Васильев,4,Сахар песок,2,100
3412,1c2bc2d7c012651632f79dc340b69c36,2023-12-01T00:00:00,2,Ярославль,2316,Ольга,Волкова,2,Молоко 5%,5,750
3413,6214ab4bd1c215be43178e68c1f3f1a5,2023-12-01T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,11,Хлеб ржаной,4,80
3414,a8479bffe80691e82ce3cfc2dc89784b,2023-12-01T00:00:00,0,Москва,8000,Геннадий,Иванов,0,Молоко 1%,3,300
3415,a639abafa00751e46c4719b06b5aeb39,2023-12-01T00:00:00,1,Ростов,5404,Александр,Кузнецов,5,Яблоко молодильное,4,1600
3416,de37c608b73b10c06634f1cec95877f7,2023-12-01T00:00:00,2,Ярославль,7207,Константин,Сидоров,6,Яблоко,4,560
3417,33fdaabce4621bdacf93418192dc2e58,2023-12-01T00:00:00,0,Москва,7600,Константин,Васильев,6,Яблоко,3,420
3418,42e1e15996d8dbf54cbb632c1996e52e,2023-12-01T00:00:00,2,Ярославль,6510,Елизавета,Лебедева,8,Лампочка LED,5,1500
3419,583aa461bafd0f85505d453b7ba50c2e,2023-12-01T00:00:00,0,Москва,8210,Снежанна,Морозова,7,Средство для мытья посуды,2,400
3420,f0a8369fa22d110b506c8956ecd4126a,2023-12-01T00:00:00,2,Ярославль,6004,Алексей,Иванов,6,Яблоко,5,700
3421,7e5d71d3ae589a8182be190968060b6e,2023-12-01T00:00:00,1,Ростов,2211,Ольга,Морозова,4,Сахар песок,4,200
3422,b973dda603ede22551c98b464a680d5d,2023-12-01T00:00:00,0,Москва,4707,Сергей,Соколов,7,Средство для мытья посуды,1,200
3423,263556083bee858b2d0e24c74582b41d,2023-12-01T00:00:00,0,Москва,8812,Снежанна,Козлова,5,Яблоко молодильное,3,1200
3424,f6f1942daad82aad92bdf42c61b4f259,2023-12-01T00:00:00,2,Ярославль,1316,Евгения,Волкова,9,Ручка шариковая,3,135
3425,3cde756475e9073423bcd533f993885d,2023-12-01T00:00:00,2,Ярославль,814,Александра,Козлова,1,Молоко 3%,2,240
